entry_id,source_entry_id,person_id,normalization input,listed as,book,author,edition,year
Sancho-Letters-1-0502,Sancho-Letters-1-0502,Sancho-Letters-1-0502,Mr. J. Holme,Mr. J. Holme,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0503,Sancho-Letters-1-0503,Sancho-Letters-1-0503,Rev. Mr. Hornby,Rev. Mr. Hornby,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0504,Sancho-Letters-1-0504,Sancho-Letters-1-0504,Mrs. Hassel,Mrs. Hassel,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0505,Sancho-Letters-1-0505,Sancho-Letters-1-0505,Mrs. Hutchins,Mrs. Hutchins,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0506,Sancho-Letters-1-0506,Sancho-Letters-1-0506,Mr. Hugh Hughes,Mr. Hugh Hughes,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0507,Sancho-Letters-1-0507,Sancho-Letters-1-0507,Mr. Haynes,Mr. Haynes,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0508,Sancho-Letters-1-0508,Sancho-Letters-1-0508,Mr. Harper,Mr. Harper,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0509,Sancho-Letters-1-0509,Sancho-Letters-1-0509,Mr. H. Hounson,Mr. H. Hounson,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0510,Sancho-Letters-1-0510,Sancho-Letters-1-0510,Mrs. Harmer,Mrs. Harmer,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0511,Sancho-Letters-1-0511,Sancho-Letters-1-0511,Miss Hamby,Miss Hamby,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0512,Sancho-Letters-1-0512,Sancho-Letters-1-0512,Rev. Mr. Hankey,Rev. Mr. Hankey,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0513,Sancho-Letters-1-0513,Sancho-Letters-1-0513,Capt. T.C. Hardy,Capt. T.C. Hardy,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0514,Sancho-Letters-1-0514,Sancho-Letters-1-0514,Mr. John Hurle,Mr. John Hurle,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0515,Sancho-Letters-1-0515,Sancho-Letters-1-0515,Mr. Hayward,Mr. Hayward,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0516,Sancho-Letters-1-0516,Sancho-Letters-1-0516,Mr. James Hodson,Mr. James Hodson,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0517,Sancho-Letters-1-0517,Sancho-Letters-1-0517,"Rev. J. Heslop, M. A.","Rev. J. Heslop, M. A.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0518,Sancho-Letters-1-0518,Sancho-Letters-1-0518,Mr. Thomas Hollingsworth,Mr. Thomas Hollingsworth,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0519,Sancho-Letters-1-0519,Sancho-Letters-1-0519,Mrs. S. Hollingsworth,Mrs. S. Hollingsworth,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0520,Sancho-Letters-1-0520,Sancho-Letters-1-0520,Mr. Henry Harrison,Mr. Henry Harrison,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0521,Sancho-Letters-1-0521,Sancho-Letters-1-0521,Mr. John Harrison,Mr. John Harrison,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0522,Sancho-Letters-1-0522,Sancho-Letters-1-0522,Countess of Jersey,Countess of Jersey,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0523,Sancho-Letters-1-0523,Sancho-Letters-1-0523,Viscountess Irwin,Viscountess Irwin,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0524,Sancho-Letters-1-0524,Sancho-Letters-1-0524,Honourable Mr. St. John,Honourable Mr. St. John,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0525,Sancho-Letters-1-0525,Sancho-Letters-1-0525,Capt. Jones,Capt. Jones,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0526,Sancho-Letters-1-0526,Sancho-Letters-1-0526,Rev. Thomas Johnson,Rev. Thomas Johnson,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0527,Sancho-Letters-1-0527,Sancho-Letters-1-0527,Mr. William Johnson,Mr. William Johnson,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0528,Sancho-Letters-1-0528,Sancho-Letters-1-0528,Mrs. Jervais,Mrs. Jervais,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0529,Sancho-Letters-1-0529,Sancho-Letters-1-0529,Rev. William Jackson,Rev. William Jackson,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0530,Sancho-Letters-1-0530,Sancho-Letters-1-0530,Mr. William Jackson,Mr. William Jackson,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0531,Sancho-Letters-1-0531,Sancho-Letters-1-0531,Mr. Jackson,Mr. Jackson,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0532,Sancho-Letters-1-0532,Sancho-Letters-1-0532,Mr. Jackson,Mr. Jackson,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0533,Sancho-Letters-1-0533,Sancho-Letters-1-0533,Mr. Johnson,Mr. Johnson,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0534,Sancho-Letters-1-0534,Sancho-Letters-1-0534,Mr. James,Mr. James,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0535,Sancho-Letters-1-0535,Sancho-Letters-1-0535,Rev. Mr. Jevans,Rev. Mr. Jevans,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0536,Sancho-Letters-1-0536,Sancho-Letters-1-0536,Mrs. M. Jenney,Mrs. M. Jenney,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0537,Sancho-Letters-1-0537,Sancho-Letters-1-0537,Mr. John Jenner,Mr. John Jenner,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0538,Sancho-Letters-1-0538,Sancho-Letters-1-0538,Mr. Ind,Mr. Ind,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0539,Sancho-Letters-1-0539,Sancho-Letters-1-0539,Mr. Robert Ind,Mr. Robert Ind,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0540,Sancho-Letters-1-0540,Sancho-Letters-1-0540,Mr. Alexander M Intosh,Mr. Alexander M Intosh,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0541,Sancho-Letters-1-0541,Sancho-Letters-1-0541,Mr. Joblin,Mr. Joblin,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0542,Sancho-Letters-1-0542,Sancho-Letters-1-0542,"Rev. T. Johnson, M. A.","Rev. T. Johnson, M. A.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0543,Sancho-Letters-1-0543,Sancho-Letters-1-0543,Mr. Johnson,Mr. Johnson,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0544,Sancho-Letters-1-0544,Sancho-Letters-1-0544,Mrs. Johnson,Mrs. Johnson,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0545,Sancho-Letters-1-0545,Sancho-Letters-1-0545,Miss Johnson,Miss Johnson,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0546,Sancho-Letters-1-0546,Sancho-Letters-1-0546,Miss Maria Johnson,Miss Maria Johnson,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0547,Sancho-Letters-1-0547,Sancho-Letters-1-0547,Mr. James Johnson,Mr. James Johnson,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0548,Sancho-Letters-1-0548,Sancho-Letters-1-0548,Mrs. Johnson,Mrs. Johnson,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0549,Sancho-Letters-1-0549,Sancho-Letters-1-0549,Mr. William Jones,Mr. William Jones,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0550,Sancho-Letters-1-0550,Sancho-Letters-1-0550,Mr. Jones,Mr. Jones,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0551,Sancho-Letters-1-0551,Sancho-Letters-1-0551,Miss Anne Jonson,Miss Anne Jonson,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0552,Sancho-Letters-1-0552,Sancho-Letters-1-0552,Mrs. Johnston,Mrs. Johnston,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0553,Sancho-Letters-1-0553,Sancho-Letters-1-0553,Mr. Joyce,Mr. Joyce,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0554,Sancho-Letters-1-0554,Sancho-Letters-1-0554,Mrs. Joyce,Mrs. Joyce,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0555,Sancho-Letters-1-0555,Sancho-Letters-1-0555,"Samuel Ireland, Esq.","Samuel Ireland, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0556,Sancho-Letters-1-0556,Sancho-Letters-1-0556,Mrs. Ireland,Mrs. Ireland,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0557,Sancho-Letters-1-0557,Sancho-Letters-1-0557,Mr. Irons,Mr. Irons,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0558,Sancho-Letters-1-0558,Sancho-Letters-1-0558,Mrs. Irons,Mrs. Irons,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0559,Sancho-Letters-1-0559,Sancho-Letters-1-0559,"Charles Kent, Esq.","Charles Kent, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0560,Sancho-Letters-1-0560,Sancho-Letters-1-0560,"Dennis O. Kelly, Esq.","Dennis O. Kelly, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0561,Sancho-Letters-1-0561,Sancho-Letters-1-0561,"Ralph Knox, Esq.","Ralph Knox, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0562,Sancho-Letters-1-0562,Sancho-Letters-1-0562,"Thomas Kerrich, Esq.","Thomas Kerrich, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0563,Sancho-Letters-1-0563,Sancho-Letters-1-0563,"John Kerrich, Esq.","John Kerrich, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0564,Sancho-Letters-1-0564,Sancho-Letters-1-0564,Mr. John Kerrich,Mr. John Kerrich,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0565,Sancho-Letters-1-0565,Sancho-Letters-1-0565,Mrs. Kerrich,Mrs. Kerrich,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0566,Sancho-Letters-1-0566,Sancho-Letters-1-0566,"Benjamin Kidney, Esq.","Benjamin Kidney, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0567,Sancho-Letters-1-0567,Sancho-Letters-1-0567,Mrs. Kidney,Mrs. Kidney,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0568,Sancho-Letters-1-0568,Sancho-Letters-1-0568,Miss C. Kidney,Miss C. Kidney,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0569,Sancho-Letters-1-0569,Sancho-Letters-1-0569,Miss E. Kidney,Miss E. Kidney,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0570,Sancho-Letters-1-0570,Sancho-Letters-1-0570,Mr. Kisbee,Mr. Kisbee,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0571,Sancho-Letters-1-0571,Sancho-Letters-1-0571,Mrs. Kennett,Mrs. Kennett,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0572,Sancho-Letters-1-0572,Sancho-Letters-1-0572,Mr. Kay,Mr. Kay,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0573,Sancho-Letters-1-0573,Sancho-Letters-1-0573,Mr. Kendall,Mr. Kendall,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0574,Sancho-Letters-1-0574,Sancho-Letters-1-0574,Mr. William King,Mr. William King,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0575,Sancho-Letters-1-0575,Sancho-Letters-1-0575,Mr. Robert King,Mr. Robert King,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0576,Sancho-Letters-1-0576,Sancho-Letters-1-0576,Mr. Keightly,Mr. Keightly,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0577,Sancho-Letters-1-0577,Sancho-Letters-1-0577,Mr. Kandler,Mr. Kandler,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0578,Sancho-Letters-1-0578,Sancho-Letters-1-0578,Mr. John Knight,Mr. John Knight,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0579,Sancho-Letters-1-0579,Sancho-Letters-1-0579,Miss King,Miss King,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0580,Sancho-Letters-1-0580,Sancho-Letters-1-0580,Mr. Kemmell,Mr. Kemmell,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0581,Sancho-Letters-1-0581,Sancho-Letters-1-0581,Mr. Thomas King,Mr. Thomas King,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0582,Sancho-Letters-1-0582,Sancho-Letters-1-0582,Mr. Richard King,Mr. Richard King,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0583,Sancho-Letters-1-0583,Sancho-Letters-1-0583,Rev. Charles Kingestone,Rev. Charles Kingestone,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0584,Sancho-Letters-1-0584,Sancho-Letters-1-0584,Mrs. Kerr,Mrs. Kerr,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0585,Sancho-Letters-1-0585,Sancho-Letters-1-0585,His Grace the Duke of Leeds,His Grace the Duke of Leeds,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0586,Sancho-Letters-1-0586,Sancho-Letters-1-0586,His Grace the Duke of Leinster,His Grace the Duke of Leinster,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0587,Sancho-Letters-1-0587,Sancho-Letters-1-0587,Lord Le Despencer,Lord Le Despencer,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0588,Sancho-Letters-1-0588,Sancho-Letters-1-0588,Dowager Lady Lincoln,Dowager Lady Lincoln,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0589,Sancho-Letters-1-0589,Sancho-Letters-1-0589,Lord Lucan,Lord Lucan,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0590,Sancho-Letters-1-0590,Sancho-Letters-1-0590,Mr. Charles Lennox,Mr. Charles Lennox,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0591,Sancho-Letters-1-0591,Sancho-Letters-1-0591,Miss Lowther,Miss Lowther,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0592,Sancho-Letters-1-0592,Sancho-Letters-1-0592,"John M. Leake, Esq.","John M. Leake, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0593,Sancho-Letters-1-0593,Sancho-Letters-1-0593,Rev. Mr. Lord,Rev. Mr. Lord,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0594,Sancho-Letters-1-0594,Sancho-Letters-1-0594,"John Leathes, Esq.","John Leathes, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0595,Sancho-Letters-1-0595,Sancho-Letters-1-0595,"William Lascelles, Esq.","William Lascelles, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0596,Sancho-Letters-1-0596,Sancho-Letters-1-0596,Rev. Mr. Lincolne,Rev. Mr. Lincolne,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0597,Sancho-Letters-1-0597,Sancho-Letters-1-0597,"---- Luton, Esq.","---- Luton, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0598,Sancho-Letters-1-0598,Sancho-Letters-1-0598,Mr. Long,Mr. Long,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0599,Sancho-Letters-1-0599,Sancho-Letters-1-0599,Mr. Lambert,Mr. Lambert,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0600,Sancho-Letters-1-0600,Sancho-Letters-1-0600,Mrs. Lejoie,Mrs. Lejoie,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0601,Sancho-Letters-1-0601,Sancho-Letters-1-0601,Miss Land,Miss Land,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0602,Sancho-Letters-1-0602,Sancho-Letters-1-0602,Miss Leach,Miss Leach,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0603,Sancho-Letters-1-0603,Sancho-Letters-1-0603,Miss L. Leach,Miss L. Leach,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0604,Sancho-Letters-1-0604,Sancho-Letters-1-0604,Mrs. Loyd,Mrs. Loyd,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0605,Sancho-Letters-1-0605,Sancho-Letters-1-0605,Mr. Lyons,Mr. Lyons,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0606,Sancho-Letters-1-0606,Sancho-Letters-1-0606,Mrs. E. Long,Mrs. E. Long,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0607,Sancho-Letters-1-0607,Sancho-Letters-1-0607,Mr. Lane,Mr. Lane,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0608,Sancho-Letters-1-0608,Sancho-Letters-1-0608,Mr. D. Lambelle,Mr. D. Lambelle,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0609,Sancho-Letters-1-0609,Sancho-Letters-1-0609,Mr. Leivers,Mr. Leivers,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0610,Sancho-Letters-1-0610,Sancho-Letters-1-0610,Mr. Lewis,Mr. Lewis,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0611,Sancho-Letters-1-0611,Sancho-Letters-1-0611,Mr. John Lettery,Mr. John Lettery,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0612,Sancho-Letters-1-0612,Sancho-Letters-1-0612,Mr. Alexander Lockhart,Mr. Alexander Lockhart,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0613,Sancho-Letters-1-0613,Sancho-Letters-1-0613,Mr. John Lock,Mr. John Lock,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0614,Sancho-Letters-1-0614,Sancho-Letters-1-0614,Mr. Lock,Mr. Lock,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0615,Sancho-Letters-1-0615,Sancho-Letters-1-0615,Mr. Lawrence,Mr. Lawrence,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0616,Sancho-Letters-1-0616,Sancho-Letters-1-0616,Mr. Lamb,Mr. Lamb,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0617,Sancho-Letters-1-0617,Sancho-Letters-1-0617,Rev. T. Lambert,Rev. T. Lambert,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0618,Sancho-Letters-1-0618,Sancho-Letters-1-0618,Mr. Land,Mr. Land,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0619,Sancho-Letters-1-0619,Sancho-Letters-1-0619,Mr. William Land,Mr. William Land,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0620,Sancho-Letters-1-0620,Sancho-Letters-1-0620,Mr. Lavoine,Mr. Lavoine,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0621,Sancho-Letters-1-0621,Sancho-Letters-1-0621,Mrs. Lawson,Mrs. Lawson,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0622,Sancho-Letters-1-0622,Sancho-Letters-1-0622,Mrs. O-Lewis,Mrs. O-Lewis,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0623,Sancho-Letters-1-0623,Sancho-Letters-1-0623,Mr. Longchamps,Mr. Longchamps,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0624,Sancho-Letters-1-0624,Sancho-Letters-1-0624,Mr. Leave,Mr. Leave,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0625,Sancho-Letters-1-0625,Sancho-Letters-1-0625,Mr. Lucas,Mr. Lucas,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0626,Sancho-Letters-1-0626,Sancho-Letters-1-0626,Mrs. Lindsay,Mrs. Lindsay,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0627,Sancho-Letters-1-0627,Sancho-Letters-1-0627,Mr. Lorimer,Mr. Lorimer,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0628,Sancho-Letters-1-0628,Sancho-Letters-1-0628,Mr. Lock,Mr. Lock,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0629,Sancho-Letters-1-0629,Sancho-Letters-1-0629,His Grace the Duke of Mountague,His Grace the Duke of Mountague,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0630,Sancho-Letters-1-0630,Sancho-Letters-1-0630,Dowager Viscountess Midleton,Dowager Viscountess Midleton,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0631,Sancho-Letters-1-0631,Sancho-Letters-1-0631,Viscount Midleton,Viscount Midleton,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0632,Sancho-Letters-1-0632,Sancho-Letters-1-0632,Viscountess Midleton,Viscountess Midleton,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0633,Sancho-Letters-1-0633,Sancho-Letters-1-0633,Lord Robert Manners,Lord Robert Manners,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0634,Sancho-Letters-1-0634,Sancho-Letters-1-0634,Lady Robert Manners,Lady Robert Manners,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0635,Sancho-Letters-1-0635,Sancho-Letters-1-0635,Lord James Manners,Lord James Manners,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0636,Sancho-Letters-1-0636,Sancho-Letters-1-0636,Lady Mountstuart,Lady Mountstuart,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0637,Sancho-Letters-1-0637,Sancho-Letters-1-0637,Lady Melbourne,Lady Melbourne,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0638,Sancho-Letters-1-0638,Sancho-Letters-1-0638,Lady Mount Edgecumbe,Lady Mount Edgecumbe,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0639,Sancho-Letters-1-0639,Sancho-Letters-1-0639,Lady Mary Mordaunt,Lady Mary Mordaunt,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0640,Sancho-Letters-1-0640,Sancho-Letters-1-0640,Lady Middleton,Lady Middleton,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0641,Sancho-Letters-1-0641,Sancho-Letters-1-0641,Honourable Miss Monckton,Honourable Miss Monckton,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0642,Sancho-Letters-1-0642,Sancho-Letters-1-0642,General Monckton,General Monckton,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0643,Sancho-Letters-1-0643,Sancho-Letters-1-0643,"Sir John Moore, Bart.","Sir John Moore, Bart.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0644,Sancho-Letters-1-0644,Sancho-Letters-1-0644,Lady Milner,Lady Milner,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0645,Sancho-Letters-1-0645,Sancho-Letters-1-0645,"William Middleton, Esq.","William Middleton, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0646,Sancho-Letters-1-0646,Sancho-Letters-1-0646,"Henry Manningham, Esq.","Henry Manningham, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0647,Sancho-Letters-1-0647,Sancho-Letters-1-0647,"Humphrey Morice, Esq.","Humphrey Morice, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0648,Sancho-Letters-1-0648,Sancho-Letters-1-0648,"William Moseley, Esq.","William Moseley, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0649,Sancho-Letters-1-0649,Sancho-Letters-1-0649,Mrs. Moseley,Mrs. Moseley,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0650,Sancho-Letters-1-0650,Sancho-Letters-1-0650,"George Maddison, Esq.","George Maddison, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0651,Sancho-Letters-1-0651,Sancho-Letters-1-0651,"John Maddison, Esq.","John Maddison, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0652,Sancho-Letters-1-0652,Sancho-Letters-1-0652,"Robert Marks, Esq.","Robert Marks, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0653,Sancho-Letters-1-0653,Sancho-Letters-1-0653,"William Metcalfe, Esq.","William Metcalfe, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0654,Sancho-Letters-1-0654,Sancho-Letters-1-0654,"Philip Metcalfe, Esq.","Philip Metcalfe, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0655,Sancho-Letters-1-0655,Sancho-Letters-1-0655,"Hutchinson Mure, Esq.","Hutchinson Mure, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0656,Sancho-Letters-1-0656,Sancho-Letters-1-0656,"Thomas Manning, Esq.","Thomas Manning, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0657,Sancho-Letters-1-0657,Sancho-Letters-1-0657,Rev. Mr. Manning,Rev. Mr. Manning,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0658,Sancho-Letters-1-0658,Sancho-Letters-1-0658,"----Macleane, Esq.","----Macleane, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0659,Sancho-Letters-1-0659,Sancho-Letters-1-0659,"John Mortlock, Esq.","John Mortlock, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0660,Sancho-Letters-1-0660,Sancho-Letters-1-0660,"John Merril, Esq.","John Merril, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0661,Sancho-Letters-1-0661,Sancho-Letters-1-0661,Mrs. Merrill,Mrs. Merrill,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0662,Sancho-Letters-1-0662,Sancho-Letters-1-0662,"Arthur Murphy, Esq.","Arthur Murphy, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0663,Sancho-Letters-1-0663,Sancho-Letters-1-0663,Mrs. De Missy,Mrs. De Missy,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0664,Sancho-Letters-1-0664,Sancho-Letters-1-0664,Mrs. Mettayer,Mrs. Mettayer,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0665,Sancho-Letters-1-0665,Sancho-Letters-1-0665,Mrs. Maud,Mrs. Maud,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0666,Sancho-Letters-1-0666,Sancho-Letters-1-0666,Mrs. Murrain,Mrs. Murrain,Letters,"Sancho, Ignatius",1,1782
